baseline_ns,cam5,cam6
10441351078762,10441367380652,10441351078762
10441351078762,10441367380652,10441351078762,10441377221627
10441367380652,10441367380652,10441385201532,10441377221627
10441377221627,10441385201532,10441377221627
10441377221627,10441401560445,10441385201532,10441377221627
10441401560445,10441401560445,10441414550412
10441401560445,10441401560445,10441414550412
10441401560445,10441401560445,10441414550412,10441417326945
10441414550412,10441433699212,10441414550412,10441417326945
10441414550412,10441433699212,10441414550412
10441414550412,10441433699212,10441414550412,10441444324369
10441433699212,10441433699212,10441448657183,10441444324369
10441444324369,10441448657183,10441444324369
10441444324369,10441467424278,10441448657183,10441444324369
10441448657183,10441467424278,10441448657183
10441448657183,10441467424278,10441448657183,10441477461768
10441467424278,10441467424278,10441477448453,10441477461768
10441477448453,10441477448453,10441477461768
10441477448453,10441477448453,10441477461768
10441501313416,10441501313416,10441515511665
10441501313416,10441501313416,10441515447017,10441515511665
10441501313416,10441501313416,10441515511665
10441542900946,10441542900946,10441545158270
10441542900946,10441542900946,10441545158270
10441538438194,10441538438194,10441542900946,10441545158270
10441542900946,10441542900946,10441545158270
10441542900946,10441542900946,10441545158270
10441568426390,10441568426390,10441576594425
10441568426390,10441568426390,10441577477848,10441576594425
10441576594425,10441577477848,10441576594425
10441576594425,10441577477848,10441576594425
10441604740185,10441604740185,10441609702317
10441604740185,10441604740185,10441609702317
10441634516467,10441634516467,10441642751372
10441634516467,10441634516467,10441642751372
10441668153084,10441668153084,10441677460369
10441668153084,10441668153084,10441677460369
10441700243851,10441700243851,10441709530913
10441700243851,10441700243851,10441709530913
10441734005422,10441734005422,10441743772524
10441734005422,10441734005422,10441743772524
10441766830635,10441766830635,10441777924624
10441766830635,10441766830635,10441777924624
10441800111645,10441800111645,10441809401780
10441800111645,10441800111645,10441809401780
10441833564490,10441833564490,10441843972717
10441833564490,10441833564490,10441843972717
10441866827515,10441866827515,10441876095474
10441866827515,10441866827515,10441876095474
10441900110348,10441900110348,10441910627291
10441900110348,10441900110348,10441910627291
10441933429175,10441933429175,10441943792819
10441933429175,10441933429175,10441943792819
10441966770021,10441966770021,10441977038903
10441966770021,10441966770021,10441977038903
10441999894478,10441999894478,10442009456600
10441999894478,10441999894478,10442009456600
10442033859785,10442033859785,10442043754892
10442033859785,10442033859785,10442043754892
10442066741017,10442066741017,10442077173999
10442066741017,10442066741017,10442077173999
10442099997863,10442099997863,10442110925230
10442099997863,10442099997863,10442110925230
10442133456247,10442133456247,10442142948740
10442133456247,10442133456247,10442142948740
10442166750350,10442166750350,10442177247669
10442166750350,10442166750350,10442177247669
10442199989910,10442199989910,10442209296693
10442199989910,10442199989910,10442209296693
10442199989910,10442199989910,10442209296693,10442210537740
10442209296693,10442209296693,10442210537740
10442209296693,10442209296693,10442210537740
10442233430130,10442233430130,10442244695189
10442233430130,10442233430130,10442244695189
10442267417175,10442267417175,10442276181718
10442267417175,10442267417175,10442276181718
10442267417175,10442267417175,10442276181718,10442277261496
10442276181718,10442276181718,10442277261496
10442276181718,10442276181718,10442277261496
10442301326043,10442301326043,10442311459112
10442301326043,10442301326043,10442318065578,10442311459112
10442311459112,10442318065578,10442311459112
10442311459112,10442334385257,10442318065578,10442311459112
10442318065578,10442334385257,10442318065578
10442318065578,10442334385257,10442318065578,10442343554598
10442334385257,10442334385257,10442342850738,10442343554598
10442342850738,10442342850738,10442343554598
10442342850738,10442342850738,10442343554598
10442367788342,10442367788342,10442378990126
10442367788342,10442367788342,10442380480791,10442378990126
10442378990126,10442380480791,10442378990126
10442378990126,10442380480791,10442378990126
10442401827976,10442401827976,10442410015692
10442401827976,10442401827976,10442414035769,10442410015692
10442410015692,10442414035769,10442410015692
10442410015692,10442433093543,10442414035769,10442410015692
10442433093543,10442433093543,10442444510906
10442433093543,10442433093543,10442444510906
10442433093543,10442433093543,10442444510906,10442443427132
10442443427132,10442444510906,10442443427132
10442443427132,10442444510906,10442443427132
10442467215406,10442467215406,10442477205117
10442467215406,10442467215406,10442477205117
10442467215406,10442467215406,10442477205117,10442482200922
10442477205117,10442477205117,10442482200922
10442477205117,10442500368862,10442477205117,10442482200922
10442482200922,10442500368862,10442482200922
10442500368862,10442500368862,10442509256673,10442510940379
10442509256673,10442509256673,10442510940379
10442509256673,10442509256673,10442510940379
10442534320451,10442534320451,10442543820967
10442534320451,10442534320451,10442544053695,10442543820967
10442543820967,10442544053695,10442543820967
10442543820967,10442544053695,10442543820967
10442566996063,10442566996063,10442584410951
10442566996063,10442566996063,10442584410951
10442584410951,10442600772607,10442584410951
10442584410951,10442600772607,10442584410951
10442600772607,10442600772607,10442615173209
10442600772607,10442600772607,10442615173209
10442636938375,10442636938375,10442644181188
10442636938375,10442636938375,10442644181188
10442667077937,10442667077937,10442677677396
10442667077937,10442667077937,10442677677396
10442699866352,10442699866352,10442713004906
10442699866352,10442699866352,10442713004906
10442733013895,10442733013895,10442743078803
10442733013895,10442733013895,10442743078803
10442766499352,10442766499352,10442777107058
10442766499352,10442766499352,10442777107058
10442799868030,10442799868030,10442811383877
10442799868030,10442799868030,10442811383877
10442833183606,10442833183606,10442843816283
10442833183606,10442833183606,10442843816283
10442866366739,10442866366739,10442882813738
10442866366739,10442866366739,10442882813738
10442882813738,10442900223976,10442882813738
10442882813738,10442900223976,10442882813738
10442900223976,10442900223976,10442910209109
10442900223976,10442900223976,10442910209109
10442932890954,10442932890954,10442945418793
10442932890954,10442932890954,10442945418793
10442966453060,10442966453060,10442975757232
10442966453060,10442966453060,10442975757232
10442999708746,10442999708746,10443012218132
10442999708746,10442999708746,10443012218132
10443033091345,10443033091345,10443043401999
10443033091345,10443033091345,10443043401999
10443066236191,10443066236191,10443077664474
10443066236191,10443066236191,10443077664474
10443099804304,10443099804304,10443110208666
10443099804304,10443099804304,10443110208666
10443133737739,10443133737739,10443142836718
10443133737739,10443133737739,10443142836718
10443167138827,10443167138827,10443177496970
10443167138827,10443167138827,10443177496970
10443200276015,10443200276015,10443210861371
10443200276015,10443200276015,10443210861371
10443233030331,10443233030331,10443242467926
10443233030331,10443233030331,10443248189496,10443242467926
10443242467926,10443248189496,10443242467926
10443242467926,10443266082857,10443248189496,10443242467926
10443266082857,10443266082857,10443277449845
10443266082857,10443266082857,10443277449845
10443266082857,10443266082857,10443277449845,10443275904705
10443275904705,10443277449845,10443275904705
10443275904705,10443277449845,10443275904705
10443307177267,10443307177267,10443309274923
10443307177267,10443307177267,10443310907190,10443309274923
10443309274923,10443310907190,10443309274923
10443309274923,10443310907190,10443309274923
10443337716354,10443337716354,10443344173465
10443337716354,10443337716354,10443344173465
10443337716354,10443337716354,10443344173465,10443342777658
10443342777658,10443344173465,10443342777658
10443342777658,10443344173465,10443342777658
10443369796210,10443369796210,10443375796645
10443369796210,10443369796210,10443378816479,10443375796645
10443375796645,10443378816479,10443375796645
10443375796645,10443378816479,10443375796645
10443401275197,10443401275197,10443409334671
10443401275197,10443401275197,10443411796646,10443409334671
10443409334671,10443411796646,10443409334671
10443409334671,10443411796646,10443409334671
10443439979638,10443439979638,10443442423934
10443439979638,10443439979638,10443444547049,10443442423934
10443442423934,10443444547049,10443442423934
10443442423934,10443444547049,10443442423934
10443467645065,10443467645065,10443475885033
10443467645065,10443467645065,10443477582357,10443475885033
10443475885033,10443477582357,10443475885033
10443475885033,10443477582357,10443475885033
10443500588511,10443500588511,10443510621221
10443500588511,10443500588511,10443510039964,10443510621221
10443510039964,10443510039964,10443510621221
10443510039964,10443510039964,10443510621221
10443533076762,10443533076762,10443544977862
10443533076762,10443533076762,10443544791637,10443544977862
10443544791637,10443544791637,10443544977862
10443544791637,10443544791637,10443544977862
10443567313412,10443567313412,10443578302935
10443567313412,10443567313412,10443578302935
10443567313412,10443567313412,10443578302935,10443579507434
10443578302935,10443578302935,10443579507434
10443578302935,10443578302935,10443579507434
10443599534940,10443599534940,10443610527232
10443599534940,10443599534940,10443610527232
10443599534940,10443599534940,10443610527232,10443610463205
10443610463205,10443610527232,10443610463205
10443610463205,10443610527232,10443610463205
